ANID,2016 Comp Group,Alternate ID,Laboratory,Investigator,Affiliation,Source/Excavator/Museum,Region,Country,State/Province,Estate,Site Name,Latitude,Longitude,UTM Zone,Northing,Easting,Material,Ware,Ceramic Type,Vessel Form,Exterior Decoration,Interior Decoration,Paste Color,Major Temper,Minor Temper,Culture,Context,Provenience,Period,Date,Picture,Comments,Notes,Compositional Group,Spare ANID,Long RDF,Long Date,Short RDF,Short Date,As,La,Lu,Nd,Sm,U,Yb,Ce,Co,Cr,Cs,Eu,Fe,Hf,Ni,Rb,Sb,Sc,Sr,Ta,Tb,Th,Zn,Zr,Al,Ba,Ca,Dy,K,Mn,Na,Ti,V
JAM415,JAM21,1205-A14.1-DRS--00051,MURR (SRM-1633b),"Galle, Jillian",The Digital Archaeological Archive of Comparative Slavery,Doug Armstrong/JNHT,Caribbean,Jamaica,St. Ann ,Seville,Seville House 15,18.4352,-77.2167,18 N,,,Pottery,Spanish Coarse Earthenware,7,Storage Vessel,"Unglazed/Bisque, Cordoned",Unglazed/Bisque,Red,"Quartz, clear","Rock, white",Slave Village on British  Sugar Estate,Test Unit Excavation,n/a,P04,100 to 200 YBP,Yes,,,,JAM415,FMA2,1/24/2016,JQW1-S,1/27/2016,8.2332,13.8348,0.1467,10.6807,2.2118,1.3744,1.2553,27.7426,13.4261,38.7167,1.7649,0.6422,40635.0,3.7520,0.00,49.77,0.7945,13.4267,185.20,0.6427,0.2404,3.5695,66.08,118.77,99178.2,508.5,5378.0,1.7004,16073.7,466.64,27880.5,3649.2,105.08
JAM416,JAM15,1205-B16.2-DRS--00013,MURR (SRM-1633b),"Galle, Jillian",The Digital Archaeological Archive of Comparative Slavery,Doug Armstrong/JNHT,Caribbean,Jamaica,St. Ann ,Seville,Seville House 15,18.4352,-77.2167,18 N,,,Pottery,Spanish Coarse Earthenware,8,Unid: Utilitarian,Unglazed/Bisque,Unglazed/Bisque,Orange,"Quartz, clear",,Slave Village on British  Sugar Estate,Test Unit Excavation,n/a,P01,100 to 200 YBP,Yes,,,,JAM416,FMA2,1/24/2016,JQW1-S,1/27/2016,10.5244,43.6736,0.4169,39.5289,7.9144,2.7856,3.4317,91.8398,22.7868,137.0127,8.9185,1.7088,53944.5,5.9601,101.31,140.14,0.6552,19.8893,103.05,1.2234,0.9566,11.7159,119.25,122.28,95939.5,301.8,11359.4,6.1286,28701.7,349.31,2344.4,5232.2,161.63
JAM417,UNAS,1205-A17.2-DRS--00008,MURR (SRM-1633b),"Galle, Jillian",The Digital Archaeological Archive of Comparative Slavery,Doug Armstrong/JNHT,Caribbean,Jamaica,St. Ann ,Seville,Seville House 15,18.4352,-77.2167,18 N,,,Pottery,Spanish Coarse Earthenware,8,Unidentifiable,Unglazed/Bisque,Unglazed/Bisque,Red,"Quartz, clear",,Slave Village on British  Sugar Estate,Test Unit Excavation,n/a,P01,100 to 200 YBP,Yes,,,,JAM417,FMA2,1/24/2016,JQW1-S,1/27/2016,8.5314,40.8856,0.3857,36.4702,6.8473,2.3733,2.8397,81.1876,13.6721,120.9382,5.7154,1.4553,38163.3,6.9837,67.01,106.47,0.6594,15.6117,0.00,1.0094,0.6873,9.6672,81.67,187.72,77950.0,335.2,5626.6,5.3232,22400.8,154.71,1277.7,5089.7,122.68
JAM418,JAM13,1205-C13.1-DRS--00026,MURR (SRM-1633b),"Galle, Jillian",The Digital Archaeological Archive of Comparative Slavery,Doug Armstrong/JNHT,Caribbean,Jamaica,St. Ann ,Seville,Seville House 15,18.4352,-77.2167,18 N,,,Pottery,Spanish Coarse Earthenware,8,Unid: Utilitarian,Unglazed/Bisque,Unglazed/Bisque,Orange,"Quartz, clear","Rock, other; Rock, white",Slave Village on British  Sugar Estate,Test Unit Excavation,n/a,P01,100 to 200 YBP,Yes,,,,JAM418,FMA2,1/24/2016,JQW1-S,1/27/2016,10.8932,39.0511,0.3864,32.9538,6.4081,2.1433,3.0373,77.0111,13.5452,117.3655,7.1101,1.3575,35410.9,7.0786,32.26,110.39,0.6190,15.2612,63.78,0.9983,0.7656,8.8410,74.00,202.31,73966.6,304.1,3997.5,4.9782,22041.6,140.72,1247.5,5265.8,129.48
JAM419,UNAS,1205-C11.1-DRS--00026,MURR (SRM-1633b),"Galle, Jillian",The Digital Archaeological Archive of Comparative Slavery,Doug Armstrong/JNHT,Caribbean,Jamaica,St. Ann ,Seville,Seville House 15,18.4352,-77.2167,18 N,,,Pottery,Spanish Coarse Earthenware,8,Unid: Utilitarian,Unglazed/Bisque,Unglazed/Bisque,Red,"Quartz, clear",,Slave Village on British  Sugar Estate,Test Unit Excavation,n/a,P02,100 to 200 YBP,Yes,,,,JAM419,FMA2,1/24/2016,JQW1-S,1/27/2016,14.1225,47.3294,0.4506,48.9477,10.1761,2.3148,3.8047,108.9315,21.4819,153.5199,6.2545,2.2290,50320.8,7.5741,80.41,117.98,0.6035,17.6230,59.54,1.1762,1.1359,11.0282,97.67,211.17,85234.6,428.6,4923.7,7.5498,25181.2,277.34,1880.5,5902.6,131.40
JAM420,JAM13,1205-F14.1-DRS--00057,MURR (SRM-1633b),"Galle, Jillian",The Digital Archaeological Archive of Comparative Slavery,Doug Armstrong/JNHT,Caribbean,Jamaica,St. Ann ,Seville,Seville House 15,18.4352,-77.2167,18 N,,,Pottery,Spanish Coarse Earthenware,8,Unidentifiable,Unglazed/Bisque,Unglazed/Bisque,Red,"Quartz, clear",,Slave Village on British  Sugar Estate,Test Unit Excavation,n/a,P02,100 to 200 YBP,Yes,,,,JAM420,FMB1,1/31/2016,JQW1-S,1/27/2016,10.8313,40.0863,0.4033,31.1166,6.5169,2.9407,2.9896,77.9746,13.6322,122.3505,7.2017,1.3328,36790.8,7.3340,52.54,111.52,0.6382,15.5395,95.10,1.0551,0.7746,9.4834,89.51,201.57,70251.6,324.5,3879.3,4.7838,22330.1,136.49,1207.2,4918.1,122.55
JAM421,UNAS,1205-H19.1-DRS--00068,MURR (SRM-1633b),"Galle, Jillian",The Digital Archaeological Archive of Comparative Slavery,Doug Armstrong/JNHT,Caribbean,Jamaica,St. Ann ,Seville,Seville House 15,18.4352,-77.2167,18 N,,,Pottery,Spanish Coarse Earthenware,8,Unid: Utilitarian,Unglazed/Bisque,Unglazed/Bisque,Red,"Quartz, clear","Rock, other",Slave Village on British  Sugar Estate,Test Unit Excavation,n/a,P02,100 to 200 YBP,Yes,,,,JAM421,FMB1,1/31/2016,JQW1-S,1/27/2016,6.9518,35.8151,0.4036,28.4627,6.0918,2.1365,2.7982,69.8162,13.3949,128.4919,5.2993,1.2551,36345.6,7.1416,0.00,96.97,0.6508,14.8808,67.64,1.0206,0.7957,8.6018,86.30,182.34,74278.9,388.8,5937.1,4.6957,21785.1,244.06,1119.9,5231.2,117.27
JAM422,JAM13,1205-B17.1-DRS--00063,MURR (SRM-1633b),"Galle, Jillian",The Digital Archaeological Archive of Comparative Slavery,Doug Armstrong/JNHT,Caribbean,Jamaica,St. Ann ,Seville,Seville House 15,18.4352,-77.2167,18 N,,,Pottery,Spanish Coarse Earthenware,8,Unid: Utilitarian,Unglazed/Bisque,Unglazed/Bisque,Red,"Quartz, clear","Rock, other",Slave Village on British  Sugar Estate,Test Unit Excavation,n/a,P03,100 to 200 YBP,Yes,,,,JAM422,FMB1,1/31/2016,JQW1-S,1/27/2016,10.4017,42.6734,0.3984,34.6798,6.7902,2.3996,2.9338,82.8340,13.2636,125.1953,7.2041,1.4266,35911.8,7.2198,28.42,110.76,0.5835,15.4007,122.56,1.0141,0.7913,9.3926,70.55,232.06,72902.5,363.9,3960.6,5.0712,22835.3,138.54,1208.4,5003.9,132.84
JAM423,JAM13,1205-A14.1-DRS--00054,MURR (SRM-1633b),"Galle, Jillian",The Digital Archaeological Archive of Comparative Slavery,Doug Armstrong/JNHT,Caribbean,Jamaica,St. Ann ,Seville,Seville House 15,18.4352,-77.2167,18 N,,,Pottery,Spanish Coarse Earthenware,8,Unid: Utilitarian,Unglazed/Bisque,Unglazed/Bisque,Red,"Quartz, clear",,Slave Village on British  Sugar Estate,Test Unit Excavation,n/a,P03,100 to 200 YBP,Yes,,,,JAM423,FMB1,1/31/2016,JQW1-S,1/27/2016,9.7689,40.7884,0.4060,32.8448,6.6575,2.5968,2.7543,79.0385,13.9308,123.5817,7.1453,1.4127,37398.0,6.9801,0.00,111.72,0.6318,15.6632,67.49,1.0217,0.9087,9.3433,76.53,212.13,73017.1,330.2,3653.1,5.0112,22366.6,143.48,1198.3,5114.3,130.41
JAM424,JAM15,1205-A15.1-DRS--00030,MURR (SRM-1633b),"Galle, Jillian",The Digital Archaeological Archive of Comparative Slavery,Doug Armstrong/JNHT,Caribbean,Jamaica,St. Ann ,Seville,Seville House 15,18.4352,-77.2167,18 N,,,Pottery,Spanish Coarse Earthenware,8,Unidentifiable,Unglazed/Bisque,Unglazed/Bisque,Red,"Quartz, clear",,Slave Village on British  Sugar Estate,Test Unit Excavation,n/a,P03,100 to 200 YBP,Yes,,,,JAM424,FMB1,1/31/2016,JQW1-S,1/27/2016,13.7670,45.4660,0.4989,40.1519,8.2802,3.5000,3.6366,92.0882,21.6474,133.3965,8.5950,1.7718,47703.1,7.8508,45.99,134.66,0.7978,18.6009,93.73,1.2328,1.0467,11.9402,100.48,235.49,88608.0,366.7,7153.5,6.4122,27647.0,417.71,2698.5,5296.6,161.30
JAM425,JAM13,1205-A17.1-DRS--00046,MURR (SRM-1633b),"Galle, Jillian",The Digital Archaeological Archive of Comparative Slavery,Doug Armstrong/JNHT,Caribbean,Jamaica,St. Ann ,Seville,Seville House 15,18.4352,-77.2167,18 N,,,Pottery,Spanish Coarse Earthenware,8,Unidentifiable,Unglazed/Bisque,Unglazed/Bisque,Red,"Quartz, clear",,Slave Village on British  Sugar Estate,Test Unit Excavation,n/a,P04,100 to 200 YBP,Yes,,,,JAM425,FMB1,1/31/2016,JQW1-S,1/27/2016,10.4755,40.9092,0.4234,33.0275,6.7633,2.2722,3.0240,79.4716,13.8423,127.1936,7.1836,1.4194,36713.9,7.4753,0.00,110.68,0.6573,15.7472,106.28,1.0202,0.7656,9.3851,75.64,230.97,73207.0,335.7,4525.1,5.0900,23121.4,170.99,1142.3,4940.4,127.62
JAM426,JAM22,1206-D12.2-DRS--00039,MURR (SRM-1633b),"Galle, Jillian",The Digital Archaeological Archive of Comparative Slavery,Doug Armstrong/JNHT,Caribbean,Jamaica,St. Ann ,Seville,Seville House 16,18.4353,-77.2167,18 N,,,Pottery,"Coarse Earthenware, unidentified",1,Unidentifiable,Unglazed/Bisque,Unglazed/Bisque,Reddish Brown,"Rock, other","Rock, white",Slave Village on British  Sugar Estate,Test Unit Excavation,n/a,P01,100 to 200 YBP,Yes,,,,JAM426,FMB1,1/31/2016,JQW1-S,1/27/2016,4.9797,14.2448,0.2141,8.1776,2.1093,1.5338,1.1600,22.1566,5.0094,48.6082,1.5811,0.5680,49986.4,8.8773,0.00,59.72,0.6136,12.4361,209.59,0.9393,0.2314,7.1351,70.70,239.61,86257.2,691.7,13460.8,1.7149,18474.6,389.31,12344.5,4548.6,166.48
JAM427,JAM22,1206-C10.2-DRS--00014,MURR (SRM-1633b),"Galle, Jillian",The Digital Archaeological Archive of Comparative Slavery,Doug Armstrong/JNHT,Caribbean,Jamaica,St. Ann ,Seville,Seville House 16,18.4353,-77.2167,18 N,,,Pottery,"Coarse Earthenware, unidentified",1,Unidentifiable,Unglazed/Bisque,Unglazed/Bisque,Reddish Brown,"Quartz, clear","Rock, white",Slave Village on British  Sugar Estate,Test Unit Excavation,n/a,P01,100 to 200 YBP,Yes,,,,JAM427,FMB1,1/31/2016,JQW1-S,1/27/2016,4.8935,14.6705,0.2146,10.9185,2.4606,1.6256,1.3404,25.6393,7.1258,30.4833,1.7981,0.6341,50663.3,6.6621,0.00,69.79,0.6362,13.5114,241.80,0.8652,0.2721,7.0777,59.75,167.53,90045.7,742.2,12438.0,1.8149,18342.5,500.21,13612.6,4800.0,170.24
JAM428,JAM10,1206-C9.2-DRS--00023,MURR (SRM-1633b),"Galle, Jillian",The Digital Archaeological Archive of Comparative Slavery,Doug Armstrong/JNHT,Caribbean,Jamaica,St. Ann ,Seville,Seville House 16,18.4353,-77.2167,18 N,,,Pottery,"Coarse Earthenware, unidentified",1,Unidentifiable,Unglazed/Bisque,Unglazed/Bisque,Brown,"Quartz, clear","Rock, white",Slave Village on British  Sugar Estate,Test Unit Excavation,n/a,P01,100 to 200 YBP,Yes,,,,JAM428,FMB1,1/31/2016,JQW1-S,1/27/2016,14.4808,7.2786,0.1316,4.9242,1.1575,0.7515,0.7760,11.6425,2.8311,209.2451,0.8414,0.3249,28018.5,3.4963,0.00,24.48,0.6902,10.0016,70.01,0.4161,0.3051,3.2891,36.28,102.57,78357.2,250.0,10542.2,1.0561,4959.4,196.42,3049.3,3407.9,90.88
JAM429,JAM10,1206-C10.2-DRS--00015,MURR (SRM-1633b),"Galle, Jillian",The Digital Archaeological Archive of Comparative Slavery,Doug Armstrong/JNHT,Caribbean,Jamaica,St. Ann ,Seville,Seville House 16,18.4353,-77.2167,18 N,,,Pottery,"Coarse Earthenware, unidentified",1,Unidentifiable,Unglazed/Bisque,Unglazed/Bisque,Reddish Brown,"Quartz, clear","Rock, white",Slave Village on British  Sugar Estate,Test Unit Excavation,n/a,P01,100 to 200 YBP,Yes,,,,JAM429,FMB1,1/31/2016,JQW1-S,1/27/2016,15.1685,7.4409,0.1437,4.3111,1.2017,0.9740,0.8630,11.3150,4.0584,230.1777,1.1321,0.3197,28037.6,3.5070,0.00,27.93,0.6804,10.3402,54.14,0.4317,0.1586,3.4756,40.27,81.23,79554.5,246.4,10072.9,1.0940,5025.5,266.06,2332.4,3471.5,81.99
JAM430,JAM22,1206-D13.6-DRS--00008,MURR (SRM-1633b),"Galle, Jillian",The Digital Archaeological Archive of Comparative Slavery,Doug Armstrong/JNHT,Caribbean,Jamaica,St. Ann ,Seville,Seville House 16,18.4353,-77.2167,18 N,,,Pottery,"Coarse Earthenware, unidentified",1,Unidentifiable,Unglazed/Bisque,Unglazed/Bisque,Reddish Brown,"Quartz, clear","Rock, other; Rock, white",Slave Village on British  Sugar Estate,Test Unit Excavation,n/a,P02,100 to 200 YBP,Yes,,,,JAM430,FMB1,1/31/2016,JQW1-S,1/27/2016,4.9392,16.8656,0.1969,11.3230,2.4448,1.5036,1.1711,25.9968,6.6497,34.4550,2.1063,0.5986,55787.1,7.0626,0.00,56.64,0.6593,14.3442,286.48,0.9321,0.2542,7.4873,84.59,184.35,95621.0,661.5,9591.9,1.9109,18016.9,414.56,13303.3,5293.1,170.44
JAM431,JAM22,1206-D13.6-DRS--00009,MURR (SRM-1633b),"Galle, Jillian",The Digital Archaeological Archive of Comparative Slavery,Doug Armstrong/JNHT,Caribbean,Jamaica,St. Ann ,Seville,Seville House 16,18.4353,-77.2167,18 N,,,Pottery,"Coarse Earthenware, unidentified",1,Unidentifiable,Unglazed/Bisque,Unglazed/Bisque,Brown,"Quartz, clear","Rock, white",Slave Village on British  Sugar Estate,Test Unit Excavation,n/a,P02,100 to 200 YBP,Yes,,,,JAM431,FMB1,1/31/2016,JQW1-S,1/27/2016,4.8594,17.2231,0.1748,12.2699,2.4468,1.6269,1.1996,26.5612,6.4475,41.3002,2.1623,0.6161,54895.3,7.8262,22.23,63.06,0.6823,14.2614,216.18,0.9391,0.2480,7.4956,84.90,226.47,97083.1,610.7,9174.2,1.8806,17697.8,402.23,13462.1,4606.7,183.05
JAM432,JAM22,1206-E16.2-DRS--00068,MURR (SRM-1633b),"Galle, Jillian",The Digital Archaeological Archive of Comparative Slavery,Doug Armstrong/JNHT,Caribbean,Jamaica,St. Ann ,Seville,Seville House 16,18.4353,-77.2167,18 N,,,Pottery,"Coarse Earthenware, unidentified",1,Unidentifiable,Unglazed/Bisque,Unglazed/Bisque,Unidentifiable,"Quartz, clear","Rock, other; Rock, white",Slave Village on British  Sugar Estate,Test Unit Excavation,n/a,P03,100 to 200 YBP,Yes,,,,JAM432,FMB1,1/31/2016,JQW1-S,1/27/2016,5.2771,13.7852,0.1678,8.3064,1.9689,1.1086,0.9871,20.8489,6.1729,34.5587,1.9169,0.5043,48527.3,7.7123,0.00,66.77,0.6495,13.2983,242.95,0.8828,0.2975,7.4581,86.77,201.42,95147.7,727.6,12523.9,1.4444,17648.8,434.06,12375.3,5062.7,166.99
JAM433,JAM22,1206-C15.1-DRS--00120,MURR (SRM-1633b),"Galle, Jillian",The Digital Archaeological Archive of Comparative Slavery,Doug Armstrong/JNHT,Caribbean,Jamaica,St. Ann ,Seville,Seville House 16,18.4353,-77.2167,18 N,,,Pottery,"Coarse Earthenware, unidentified",1,Unidentifiable,Unglazed/Bisque,Unglazed/Bisque,Brown,"Quartz, clear","Rock, white",Slave Village on British  Sugar Estate,Test Unit Excavation,n/a,P03,100 to 200 YBP,Yes,,,,JAM433,FMB1,1/31/2016,JQW1-S,1/27/2016,6.8632,15.8525,0.1646,9.1950,2.2677,1.3491,1.0901,26.6312,7.1714,36.5008,1.6382,0.5864,54933.8,6.9470,0.00,59.43,0.6817,14.2620,273.08,0.9623,0.2846,7.5728,88.49,197.74,91944.5,666.4,13152.8,1.6593,18299.7,530.19,13129.1,5163.2,182.72
JAM434,JAM21,1206-C14.1-DRS--00064,MURR (SRM-1633b),"Galle, Jillian",The Digital Archaeological Archive of Comparative Slavery,Doug Armstrong/JNHT,Caribbean,Jamaica,St. Ann ,Seville,Seville House 16,18.4353,-77.2167,18 N,,,Pottery,"Coarse Earthenware, unidentified",1,Unidentifiable,Unglazed/Bisque,Unglazed/Bisque,Brown,"Quartz, clear","Rock, white",Slave Village on British  Sugar Estate,Test Unit Excavation,n/a,P03,100 to 200 YBP,Yes,,,,JAM434,FMB1,1/31/2016,JQW1-S,1/27/2016,4.1789,15.6397,0.1947,12.0562,2.6733,1.4480,1.3581,30.8158,15.4288,39.1122,2.1764,0.8051,44939.9,3.8168,0.00,55.21,0.9017,15.8309,160.18,0.6310,0.3167,3.9630,94.13,125.59,100630.8,521.0,8349.8,1.9599,18433.2,586.26,25237.5,4203.4,120.45
JAM435,JAM22,1206-D16.1-DRS--00087,MURR (SRM-1633b),"Galle, Jillian",The Digital Archaeological Archive of Comparative Slavery,Doug Armstrong/JNHT,Caribbean,Jamaica,St. Ann ,Seville,Seville House 16,18.4353,-77.2167,18 N,,,Pottery,"Coarse Earthenware, unidentified",1,Unidentifiable,Unglazed/Bisque,Unglazed/Bisque,Reddish Brown,"Quartz, clear","Rock, white",Slave Village on British  Sugar Estate,Test Unit Excavation,n/a,P03,100 to 200 YBP,Yes,,,,JAM435,FMB1,1/31/2016,JQW1-S,1/27/2016,6.0886,12.8636,0.1780,8.9794,2.2663,1.5769,1.1854,22.3062,7.5829,47.3000,1.8390,0.5659,50474.3,6.5107,0.00,58.93,0.6602,14.1488,220.39,0.8526,0.2362,7.4562,89.46,180.09,96392.3,661.6,15716.8,1.7834,18197.0,583.81,12379.9,4965.6,166.84
JAM436,JAM22,1206-F16.1-DRS--00088,MURR (SRM-1633b),"Galle, Jillian",The Digital Archaeological Archive of Comparative Slavery,Doug Armstrong/JNHT,Caribbean,Jamaica,St. Ann ,Seville,Seville House 16,18.4353,-77.2167,18 N,,,Pottery,"Coarse Earthenware, unidentified",1,Unid: Utilitarian,Unglazed/Bisque,Unglazed/Bisque,Reddish Brown,"Quartz, clear","Rock, white",Slave Village on British  Sugar Estate,Test Unit Excavation,n/a,P03,100 to 200 YBP,Yes,,,,JAM436,FMB1,1/31/2016,JQW1-S,1/27/2016,5.4063,15.8485,0.2533,14.3897,3.1593,1.4662,1.5744,28.3593,8.1170,42.0249,1.6253,0.8234,41893.1,5.5729,0.00,70.39,1.0502,14.6546,268.47,0.6725,0.3573,5.5126,64.75,159.40,93897.1,899.5,15788.1,2.2846,22781.6,378.05,15426.5,3763.2,133.99
JAM437,JAM22,1206-G14.1-DRS--00102,MURR (SRM-1633b),"Galle, Jillian",The Digital Archaeological Archive of Comparative Slavery,Doug Armstrong/JNHT,Caribbean,Jamaica,St. Ann ,Seville,Seville House 16,18.4353,-77.2167,18 N,,,Pottery,"Coarse Earthenware, unidentified",1,Unidentifiable,Unglazed/Bisque,Unglazed/Bisque,Reddish Brown,Limestone,"Quartz, clear; Rock, white",Slave Village on British  Sugar Estate,Test Unit Excavation,n/a,P04,100 to 200 YBP,Yes,,,,JAM437,FMB1,1/31/2016,JQW1-S,1/27/2016,5.6748,13.2027,0.2180,11.7324,2.6775,1.6684,1.4899,25.3545,8.0992,41.6922,1.9491,0.7415,43363.4,5.2904,0.00,77.33,1.6206,15.2659,265.68,0.7193,0.2772,5.9959,64.87,143.21,92927.5,891.9,15959.2,1.9280,22527.6,363.16,15376.0,4238.0,141.58
JAM438,JAM22,1206-F14.2-DRS--00042,MURR (SRM-1633b),"Galle, Jillian",The Digital Archaeological Archive of Comparative Slavery,Doug Armstrong/JNHT,Caribbean,Jamaica,St. Ann ,Seville,Seville House 16,18.4353,-77.2167,18 N,,,Pottery,Spanish Coarse Earthenware,2,Unidentifiable,Missing,Lead Glaze,Red,"Quartz, clear",,Slave Village on British  Sugar Estate,Test Unit Excavation,n/a,P02,100 to 200 YBP,Yes,,,,JAM438,FMB1,1/31/2016,JQW1-S,1/27/2016,6.4622,17.0616,0.2376,16.0509,3.2413,1.7726,1.5331,29.6754,8.2155,44.3053,1.8105,0.8701,44837.9,5.4425,0.00,65.80,0.7080,15.9579,299.52,0.6674,0.3388,5.9385,70.04,116.22,90394.3,873.0,15452.5,2.4803,21630.0,375.41,14914.1,3958.2,137.62
JAM439,JAM22,1206-E17.1-DRS--00139,MURR (SRM-1633b),"Galle, Jillian",The Digital Archaeological Archive of Comparative Slavery,Doug Armstrong/JNHT,Caribbean,Jamaica,St. Ann ,Seville,Seville House 16,18.4353,-77.2167,18 N,,,Pottery,"Coarse Earthenware, unidentified",2,Unid: Utilitarian,Unglazed/Bisque; Slip,Unglazed/Bisque,Brown,"Quartz, clear","Rock, other; Rock, white",Slave Village on British  Sugar Estate,Test Unit Excavation,n/a,P04,100 to 200 YBP,Yes,,,,JAM439,FMB1,1/31/2016,JQW1-S,1/27/2016,4.1351,14.3215,0.1930,8.3667,2.0468,1.6394,1.1530,24.2308,7.9448,34.0545,1.7369,0.5475,42635.7,5.9780,0.00,71.13,0.5434,14.5712,276.17,0.7336,0.2135,5.8017,106.96,151.86,87350.6,839.4,11692.4,1.6281,20450.5,343.41,14469.1,4546.2,136.42
JAM440,JAM22,1206-E17.1-DRS--00140,MURR (SRM-1633b),"Galle, Jillian",The Digital Archaeological Archive of Comparative Slavery,Doug Armstrong/JNHT,Caribbean,Jamaica,St. Ann ,Seville,Seville House 16,18.4353,-77.2167,18 N,,,Pottery,"Coarse Earthenware, unidentified",2,Unid: Utilitarian,Unglazed/Bisque; Slip,Unglazed/Bisque,Brown,"Quartz, clear","Rock, other; Rock, white",Slave Village on British  Sugar Estate,Test Unit Excavation,n/a,P04,100 to 200 YBP,Yes,,,,JAM440,FMB1,1/31/2016,JQW1-S,1/27/2016,4.4800,12.8599,0.1845,9.4716,2.0631,1.6300,1.2066,22.6438,7.5545,47.2675,1.5200,0.5581,42106.3,6.3426,0.00,68.89,0.5578,13.9086,305.36,0.7165,0.2156,5.5031,108.69,194.41,84879.9,835.6,12640.2,1.6453,21360.2,409.61,14431.3,5113.0,142.54
JAM441,JAM21,1206-D12.2-DRS--00035,MURR (SRM-1633b),"Galle, Jillian",The Digital Archaeological Archive of Comparative Slavery,Doug Armstrong/JNHT,Caribbean,Jamaica,St. Ann ,Seville,Seville House 16,18.4353,-77.2167,18 N,,,Pottery,"Coarse Earthenware, unidentified",3,Unidentifiable,Unglazed/Bisque,Unglazed/Bisque,Orange,"Rock, other","Rock, white",Slave Village on British  Sugar Estate,Test Unit Excavation,n/a,P01,100 to 200 YBP,Yes,,,,JAM441,FMB1,1/31/2016,JQW1-S,1/27/2016,9.5323,15.6273,0.1972,10.0981,2.6637,1.5349,1.3407,31.5882,15.9460,41.3699,2.0538,0.7897,46199.8,3.8255,0.00,48.60,1.4542,15.8357,158.60,0.6444,0.3262,3.9404,78.56,102.30,99317.6,472.7,7903.6,1.6152,17286.0,598.15,24430.2,3924.3,111.29
JAM442,JAM21,1206-D12.2-DRS--00040,MURR (SRM-1633b),"Galle, Jillian",The Digital Archaeological Archive of Comparative Slavery,Doug Armstrong/JNHT,Caribbean,Jamaica,St. Ann ,Seville,Seville House 16,18.4353,-77.2167,18 N,,,Pottery,"Coarse Earthenware, unidentified",3,Unidentifiable,Unglazed/Bisque,Lead Glaze,Red,"Rock, white",,Slave Village on British  Sugar Estate,Test Unit Excavation,n/a,P01,100 to 200 YBP,Yes,,,,JAM442,FMB1,1/31/2016,JQW1-S,1/27/2016,8.0102,13.3255,0.1714,11.0167,2.2211,1.4510,1.2145,24.7790,12.8806,41.2355,1.5923,0.6660,46786.2,3.9545,0.00,47.65,4.2580,14.6636,145.55,0.6501,0.2672,3.8350,53.80,122.81,96919.9,450.1,9396.1,1.8594,12657.0,339.51,20872.3,4081.2,121.67
JAM443,JAM21,1206-G13.1-DRS--00014,MURR (SRM-1633b),"Galle, Jillian",The Digital Archaeological Archive of Comparative Slavery,Doug Armstrong/JNHT,Caribbean,Jamaica,St. Ann ,Seville,Seville House 16,18.4353,-77.2167,18 N,,,Pottery,"Coarse Earthenware, unidentified",3,Unidentifiable,Unglazed/Bisque,Lead Glaze,Pink,"Rock, white",,Slave Village on British  Sugar Estate,Test Unit Excavation,n/a,P02,100 to 200 YBP,Yes,,,,JAM443,FMB1,1/31/2016,JQW1-S,1/27/2016,7.5477,13.3569,0.2080,12.4524,2.1927,1.2654,1.2741,26.0548,13.7386,43.4578,1.5576,0.6643,47190.2,3.8719,0.00,53.61,3.1165,14.7552,153.07,0.7070,0.2966,3.8510,75.42,105.89,93496.7,459.4,9214.8,1.7878,15732.0,462.16,20924.3,4114.9,115.77
JAM444,JAM21,1206-D15.2-DRS--00038,MURR (SRM-1633b),"Galle, Jillian",The Digital Archaeological Archive of Comparative Slavery,Doug Armstrong/JNHT,Caribbean,Jamaica,St. Ann ,Seville,Seville House 16,18.4353,-77.2167,18 N,,,Pottery,"Coarse Earthenware, unidentified",3,Unid: Utilitarian,Unglazed/Bisque,Lead Glaze,Unidentifiable,"Rock, other","Rock, white",Slave Village on British  Sugar Estate,Test Unit Excavation,n/a,P02,100 to 200 YBP,Yes,,,,JAM444,FMB1,1/31/2016,JQW1-S,1/27/2016,8.9847,14.6695,0.2019,11.4133,2.4822,1.2551,1.3875,26.9935,13.2092,41.9324,1.6503,0.7065,48273.2,4.0061,0.00,49.07,1.0430,15.1309,146.72,0.6625,0.2793,3.9360,61.94,94.40,99733.9,472.6,9128.9,1.9573,12683.3,419.33,21306.6,4479.3,134.07
JAM445,JAM21,1206-D14.2-DRS--00026,MURR (SRM-1633b),"Galle, Jillian",The Digital Archaeological Archive of Comparative Slavery,Doug Armstrong/JNHT,Caribbean,Jamaica,St. Ann ,Seville,Seville House 16,18.4353,-77.2167,18 N,,,Pottery,"Coarse Earthenware, unidentified",3,Unidentifiable,Lead Glaze,Lead Glaze,Red,"Rock, other","Rock, white",Slave Village on British  Sugar Estate,Test Unit Excavation,n/a,P02,100 to 200 YBP,Yes,,,,JAM445,FMB1,1/31/2016,JQW2-S,1/27/2016,44.6261,13.1887,0.1896,9.0751,2.2369,1.5800,1.2545,20.6042,7.9854,41.2044,2.1472,0.6398,47718.1,3.9312,0.00,49.75,1.2392,16.9066,170.43,0.6621,0.4060,4.2337,54.69,116.20,98769.1,435.9,5979.7,2.0620,15291.1,231.99,21025.9,4189.8,145.08
